DateTime, Temperature (Celcius), Relative Humidity (%)
2017-03-25 23:05:01 +0800, 21.471018, 85.975540
2017-03-25 23:05:31 +0800, 21.473164, 85.840050
2017-03-25 23:06:02 +0800, 21.471018, 86.120499
2017-03-25 23:06:32 +0800, 21.449566, 86.329376
2017-03-25 23:07:02 +0800, 21.443130, 86.116310
2017-03-25 23:07:33 +0800, 21.462437, 86.435066
2017-03-25 23:08:03 +0800, 21.475307, 86.237099
2017-03-25 23:08:34 +0800, 21.505337, 86.087502
2017-03-25 23:09:04 +0800, 21.524643, 86.033936
2017-03-25 23:09:34 +0800, 21.520351, 86.039398
2017-03-25 23:10:05 +0800, 21.524643, 86.027832
2017-03-25 23:10:35 +0800, 21.531076, 86.041000
2017-03-25 23:11:05 +0800, 21.535366, 85.815811
2017-03-25 23:11:36 +0800, 21.546091, 85.855576
2017-03-25 23:12:06 +0800, 21.533224, 86.026062
2017-03-25 23:12:36 +0800, 21.520351, 85.966156
