DateTime, Sensor, Temperature (Celcius), Relative Humidity (%)
2017-06-02 00:00:27 +0800, HTU21D, 30.623816, 95.684326
2017-06-02 00:00:58 +0800, HTU21D, 30.619526, 95.717255
2017-06-02 00:01:28 +0800, HTU21D, 30.628107, 95.709389
2017-06-02 00:01:59 +0800, HTU21D, 30.638830, 95.680481
2017-06-02 00:02:29 +0800, HTU21D, 30.638830, 95.726257
2017-06-02 00:02:59 +0800, HTU21D, 30.640972, 95.723526
2017-06-02 00:03:30 +0800, HTU21D, 30.632395, 95.766495
2017-06-02 00:04:00 +0800, HTU21D, 30.636684, 95.793076
2017-06-02 00:04:31 +0800, HTU21D, 30.647409, 95.784004
2017-06-02 00:05:01 +0800, HTU21D, 30.673151, 95.691734
2017-06-02 00:05:32 +0800, HTU21D, 30.671005, 95.712769
2017-06-02 00:06:02 +0800, HTU21D, 30.668859, 95.674301
2017-06-02 00:06:33 +0800, HTU21D, 30.671005, 95.732605
2017-06-02 00:07:03 +0800, HTU21D, 30.675297, 95.734779
2017-06-02 00:07:33 +0800, HTU21D, 30.658136, 95.810028
2017-06-02 00:08:04 +0800, HTU21D, 30.649555, 95.860619
2017-06-02 00:08:34 +0800, HTU21D, 30.643122, 95.977150
2017-06-02 00:09:05 +0800, HTU21D, 30.638830, 96.023804
2017-06-02 00:09:35 +0800, HTU21D, 30.645267, 96.017143
2017-06-02 00:10:06 +0800, HTU21D, 30.643122, 96.056496
2017-06-02 00:10:36 +0800, HTU21D, 30.634541, 96.120811
2017-06-02 00:11:06 +0800, HTU21D, 30.623816, 96.152771
2017-06-02 00:11:37 +0800, HTU21D, 30.636684, 96.165390
2017-06-02 00:12:07 +0800, HTU21D, 30.649555, 96.123070
2017-06-02 00:12:38 +0800, HTU21D, 30.662424, 96.088379
2017-06-02 00:13:08 +0800, HTU21D, 30.675297, 96.088783
2017-06-02 00:13:39 +0800, HTU21D, 30.666714, 96.096649
2017-06-02 00:14:09 +0800, HTU21D, 30.673151, 96.154068
2017-06-02 00:14:40 +0800, HTU21D, 30.662424, 96.230293
2017-06-02 00:15:10 +0800, HTU21D, 30.645267, 96.285690
2017-06-02 00:15:40 +0800, HTU21D, 30.660282, 96.269638
2017-06-02 00:16:11 +0800, HTU21D, 30.653845, 96.311401
2017-06-02 00:16:41 +0800, HTU21D, 30.632395, 96.384468
2017-06-02 00:17:12 +0800, HTU21D, 30.638830, 96.425110
2017-06-02 00:17:42 +0800, HTU21D, 30.621670, 96.527817
2017-06-02 00:18:13 +0800, HTU21D, 30.619526, 96.538185
2017-06-02 00:18:43 +0800, HTU21D, 30.617380, 96.577530
2017-06-02 00:19:14 +0800, HTU21D, 30.613092, 96.653183
2017-06-02 00:19:44 +0800, HTU21D, 30.621670, 96.630051
2017-06-02 00:20:15 +0800, HTU21D, 30.617380, 96.649246
2017-06-02 00:20:45 +0800, HTU21D, 30.615234, 96.688599
2017-06-02 00:21:15 +0800, HTU21D, 30.615234, 96.745041
2017-06-02 00:21:46 +0800, HTU21D, 30.610943, 96.733727
2017-06-02 00:22:16 +0800, HTU21D, 30.628107, 96.716469
2017-06-02 00:22:47 +0800, HTU21D, 30.630249, 96.716789
2017-06-02 00:23:17 +0800, HTU21D, 30.617380, 96.792679
2017-06-02 00:23:48 +0800, HTU21D, 30.617380, 96.835403
2017-06-02 00:24:18 +0800, HTU21D, 30.615234, 96.859497
2017-06-02 00:24:49 +0800, HTU21D, 30.606655, 96.951286
2017-06-02 00:25:19 +0800, HTU21D, 30.598074, 96.988144
2017-06-02 00:25:49 +0800, HTU21D, 30.587351, 97.052147
2017-06-02 00:26:20 +0800, HTU21D, 30.589497, 97.072311
2017-06-02 00:26:50 +0800, HTU21D, 30.610947, 97.008385
2017-06-02 00:27:21 +0800, HTU21D, 30.604511, 97.001320
2017-06-02 00:27:51 +0800, HTU21D, 30.606655, 97.023003
2017-06-02 00:28:22 +0800, HTU21D, 30.604511, 97.063889
2017-06-02 00:28:52 +0800, HTU21D, 30.600220, 97.138008
